Time,Mode,MainV,MPPTV,TargetV,Error,Current,Power,PWM
2025-12-29T23:31:45.977Z,a,0.95,4.62,0,0,96,0.44,196
2025-12-29T23:31:45.977Z,a,0.95,4.62,0,0,96,0.44,196
2025-12-29T23:31:46.625Z,a,0.73,4.9,0,0,139,0.68,239
2025-12-29T23:31:46.626Z,a,0.73,4.9,0,0,139,0.68,239
2025-12-29T23:31:47.269Z,a,0.66,4.34,0,0,119,0.52,152
2025-12-29T23:31:47.270Z,a,0.66,4.34,0,0,119,0.52,152
2025-12-29T23:31:47.913Z,a,0.15,4.08,0,0,258,1.05,112
2025-12-29T23:31:47.914Z,a,0.15,4.08,0,0,258,1.05,112
2025-12-29T23:31:48.557Z,a,0.46,4.21,0,0,122,0.51,132
2025-12-29T23:31:48.558Z,a,0.46,4.21,0,0,122,0.51,132
2025-12-29T23:31:49.196Z,a,0.2,4.95,0,0,94,0.47,245
2025-12-29T23:31:49.197Z,a,0.2,4.95,0,0,94,0.47,245
2025-12-29T23:31:49.845Z,a,0.73,4.01,0,0,257,1.03,101
2025-12-29T23:31:49.845Z,a,0.73,4.01,0,0,257,1.03,101
2025-12-29T23:31:50.484Z,a,1.3,4.28,0,0,80,0.34,143
2025-12-29T23:31:50.484Z,a,1.3,4.28,0,0,80,0.34,143
2025-12-29T23:31:51.132Z,a,1.1,4.3,0,0,131,0.56,146
2025-12-29T23:31:51.132Z,a,1.1,4.3,0,0,131,0.56,146
2025-12-29T23:31:51.776Z,a,0.95,4.09,0,0,299,1.22,113
2025-12-29T23:31:51.777Z,a,0.95,4.09,0,0,299,1.22,113
2025-12-29T23:31:52.416Z,a,0.17,4.78,0,0,89,0.43,220
2025-12-29T23:31:52.416Z,a,0.17,4.78,0,0,89,0.43,220
2025-12-29T23:31:53.064Z,a,0.71,4.05,0,0,281,1.14,107
2025-12-29T23:31:53.065Z,a,0.71,4.05,0,0,281,1.14,107
2025-12-29T23:31:53.708Z,a,0.34,4.76,0,0,107,0.51,217
2025-12-29T23:31:53.709Z,a,0.34,4.76,0,0,107,0.51,217
2025-12-29T23:31:54.352Z,a,0.66,4.13,0,0,267,1.1,120
2025-12-29T23:31:54.353Z,a,0.66,4.13,0,0,267,1.1,120
2025-12-29T23:31:54.997Z,a,0.46,4.68,0,0,144,0.67,203
2025-12-29T23:31:54.997Z,a,0.46,4.68,0,0,144,0.67,203
2025-12-29T23:31:55.636Z,a,1.12,4.4,0,0,81,0.36,162
2025-12-29T23:31:55.636Z,a,1.12,4.4,0,0,81,0.36,162
2025-12-29T23:31:56.284Z,a,1.22,4.4,0,0,102,0.45,162
2025-12-29T23:31:56.284Z,a,1.22,4.4,0,0,102,0.45,162
2025-12-29T23:31:56.928Z,a,1.1,4.04,0,0,295,1.19,106
2025-12-29T23:31:56.928Z,a,1.1,4.04,0,0,295,1.19,106
2025-12-29T23:31:57.572Z,a,1.05,4.29,0,0,111,0.48,144
2025-12-29T23:31:57.573Z,a,1.05,4.29,0,0,111,0.48,144
2025-12-29T23:31:58.218Z,a,0.9,4.25,0,0,113,0.48,138
2025-12-29T23:31:58.219Z,a,0.9,4.25,0,0,113,0.48,138
2025-12-29T23:31:58.861Z,a,0.15,4.74,0,0,141,0.67,213
2025-12-29T23:31:58.861Z,a,0.15,4.74,0,0,141,0.67,213
2025-12-29T23:31:59.505Z,a,0.68,4.55,0,0,117,0.53,185
2025-12-29T23:31:59.505Z,a,0.68,4.55,0,0,117,0.53,185
2025-12-29T23:32:00.149Z,a,0.12,4.81,0,0,140,0.67,225
2025-12-29T23:32:00.150Z,a,0.12,4.81,0,0,140,0.67,225
2025-12-29T23:32:00.789Z,a,0.66,4.6,0,0,81,0.37,193
2025-12-29T23:32:00.788Z,a,0.66,4.6,0,0,81,0.37,193
2025-12-29T23:32:01.432Z,a,0,4.47,0,0,91,0.41,171
2025-12-29T23:32:01.432Z,a,0,4.47,0,0,91,0.41,171
2025-12-29T23:32:02.080Z,a,1.3,4.57,0,0,109,0.5,188
2025-12-29T23:32:02.081Z,a,1.3,4.57,0,0,109,0.5,188
2025-12-29T23:32:02.724Z,a,1.05,4.53,0,0,118,0.53,182
2025-12-29T23:32:02.724Z,a,1.05,4.53,0,0,118,0.53,182
2025-12-29T23:32:03.384Z,a,0.95,4.92,0,0,143,0.7,242
2025-12-29T23:32:03.384Z,a,0.95,4.92,0,0,143,0.7,242
2025-12-29T23:32:04.012Z,a,0.68,4.4,0,0,113,0.5,162
2025-12-29T23:32:04.013Z,a,0.68,4.4,0,0,113,0.5,162
2025-12-29T23:32:04.657Z,a,0.83,4.1,0,0,266,1.09,115
2025-12-29T23:32:04.657Z,a,0.83,4.1,0,0,266,1.09,115
2025-12-29T23:32:05.301Z,a,0.17,4.81,0,0,111,0.53,225
2025-12-29T23:32:05.301Z,a,0.17,4.81,0,0,111,0.53,225
2025-12-29T23:32:05.945Z,a,0.68,4.44,0,0,113,0.5,168
2025-12-29T23:32:05.946Z,a,0.68,4.44,0,0,113,0.5,168
2025-12-29T23:32:06.589Z,a,0.12,4,0,0,276,1.1,100
2025-12-29T23:32:06.590Z,a,0.12,4,0,0,276,1.1,100
2025-12-29T23:32:07.233Z,a,0.54,4.83,0,0,142,0.69,228
2025-12-29T23:32:07.234Z,a,0.54,4.83,0,0,142,0.69,228
2025-12-29T23:32:07.878Z,a,0.93,4.84,0,0,103,0.5,230
2025-12-29T23:32:07.879Z,a,0.93,4.84,0,0,103,0.5,230
2025-12-29T23:32:08.517Z,a,0.81,4.57,0,0,90,0.41,188
2025-12-29T23:32:08.517Z,a,0.81,4.57,0,0,90,0.41,188
2025-12-29T23:32:09.165Z,a,0.95,4.03,0,0,280,1.13,104
2025-12-29T23:32:09.165Z,a,0.95,4.03,0,0,280,1.13,104
2025-12-29T23:32:09.809Z,a,1.1,4.22,0,0,141,0.6,132
2025-12-29T23:32:09.810Z,a,1.1,4.22,0,0,141,0.6,132
2025-12-29T23:32:10.448Z,a,0.93,4.79,0,0,96,0.46,222
2025-12-29T23:32:10.449Z,a,0.93,4.79,0,0,96,0.46,222
2025-12-29T23:32:11.096Z,a,0.71,4.34,0,0,105,0.46,152
2025-12-29T23:32:11.097Z,a,0.71,4.34,0,0,105,0.46,152
2025-12-29T23:32:11.741Z,a,0.12,4.65,0,0,107,0.5,200
2025-12-29T23:32:11.742Z,a,0.12,4.65,0,0,107,0.5,200
2025-12-29T23:32:12.385Z,a,0.71,4.74,0,0,120,0.57,213
2025-12-29T23:32:12.385Z,a,0.71,4.74,0,0,120,0.57,213
2025-12-29T23:32:13.029Z,a,0.1,4.93,0,0,136,0.67,242
2025-12-29T23:32:13.029Z,a,0.1,4.93,0,0,136,0.67,242
2025-12-29T23:32:13.674Z,a,0.05,4.44,0,0,143,0.63,168
2025-12-29T23:32:13.673Z,a,0.05,4.44,0,0,143,0.63,168
2025-12-29T23:32:14.318Z,a,1.27,4.14,0,0,284,1.18,121
2025-12-29T23:32:14.318Z,a,1.27,4.14,0,0,284,1.18,121
2025-12-29T23:32:14.962Z,a,1.27,4.51,0,0,138,0.62,179
2025-12-29T23:32:14.962Z,a,1.27,4.51,0,0,138,0.62,179
2025-12-29T23:32:15.608Z,a,0.95,4.74,0,0,103,0.49,213
2025-12-29T23:32:15.608Z,a,0.95,4.74,0,0,103,0.49,213
2025-12-29T23:32:16.251Z,a,0.76,4.78,0,0,103,0.49,220
2025-12-29T23:32:16.251Z,a,0.76,4.78,0,0,103,0.49,220
2025-12-29T23:32:16.895Z,a,0.71,4.34,0,0,125,0.54,152
2025-12-29T23:32:16.895Z,a,0.71,4.34,0,0,125,0.54,152
2025-12-29T23:32:17.539Z,a,0.15,4.6,0,0,109,0.5,193
2025-12-29T23:32:17.539Z,a,0.15,4.6,0,0,109,0.5,193
2025-12-29T23:32:18.183Z,a,0.71,4.4,0,0,130,0.57,162
2025-12-29T23:32:18.183Z,a,0.71,4.4,0,0,130,0.57,162
2025-12-29T23:32:18.827Z,a,0,4.06,0,0,288,1.17,109
2025-12-29T23:32:18.828Z,a,0,4.06,0,0,288,1.17,109
2025-12-29T23:32:19.472Z,a,0.49,4.15,0,0,272,1.13,123
2025-12-29T23:32:19.473Z,a,0.49,4.15,0,0,272,1.13,123
2025-12-29T23:32:20.110Z,a,1.34,4.2,0,0,89,0.37,129
2025-12-29T23:32:20.111Z,a,1.34,4.2,0,0,89,0.37,129
2025-12-29T23:32:20.754Z,a,1.3,4.66,0,0,81,0.38,202
2025-12-29T23:32:20.754Z,a,1.3,4.66,0,0,81,0.38,202
2025-12-29T23:32:21.402Z,a,0.9,4.59,0,0,144,0.66,191
2025-12-29T23:32:21.402Z,a,0.9,4.59,0,0,144,0.66,191
2025-12-29T23:32:22.047Z,a,0.86,4.76,0,0,145,0.69,217
2025-12-29T23:32:22.047Z,a,0.86,4.76,0,0,145,0.69,217
2025-12-29T23:32:22.690Z,a,0.73,4.19,0,0,290,1.22,129
2025-12-29T23:32:22.690Z,a,0.73,4.19,0,0,290,1.22,129
2025-12-29T23:32:23.334Z,a,0.15,4.24,0,0,103,0.44,135
2025-12-29T23:32:23.335Z,a,0.15,4.24,0,0,103,0.44,135
2025-12-29T23:32:23.980Z,a,0.15,4.3,0,0,123,0.53,146
2025-12-29T23:32:23.982Z,a,0.15,4.3,0,0,123,0.53,146
2025-12-29T23:32:24.618Z,a,0.17,4.34,0,0,93,0.4,152
2025-12-29T23:32:24.618Z,a,0.17,4.34,0,0,93,0.4,152
2025-12-29T23:32:25.266Z,a,0.22,4.95,0,0,136,0.67,245
2025-12-29T23:32:25.267Z,a,0.22,4.95,0,0,136,0.67,245
2025-12-29T23:32:25.905Z,a,0.07,4.54,0,0,99,0.45,183
2025-12-29T23:32:25.906Z,a,0.07,4.54,0,0,99,0.45,183
2025-12-29T23:32:26.554Z,a,1.22,4.18,0,0,258,1.08,126
2025-12-29T23:32:26.554Z,a,1.22,4.18,0,0,258,1.08,126
2025-12-29T23:32:27.193Z,a,1.25,4.98,0,0,96,0.48,251
2025-12-29T23:32:27.193Z,a,1.25,4.98,0,0,96,0.48,251
2025-12-29T23:32:27.836Z,a,0.66,4.48,0,0,83,0.37,174
2025-12-29T23:32:27.837Z,a,0.66,4.48,0,0,83,0.37,174
2025-12-29T23:32:28.484Z,a,0.9,4.79,0,0,115,0.55,222
2025-12-29T23:32:28.485Z,a,0.9,4.79,0,0,115,0.55,222
2025-12-29T23:32:29.128Z,a,0.71,4.68,0,0,129,0.6,203
2025-12-29T23:32:29.129Z,a,0.71,4.68,0,0,129,0.6,203
2025-12-29T23:32:29.772Z,a,0.73,4.8,0,0,145,0.7,224
2025-12-29T23:32:29.773Z,a,0.73,4.8,0,0,145,0.7,224
2025-12-29T23:32:30.417Z,a,0.68,4.96,0,0,142,0.7,248
2025-12-29T23:32:30.417Z,a,0.68,4.96,0,0,142,0.7,248
2025-12-29T23:32:31.061Z,a,0.66,4.17,0,0,288,1.2,126
2025-12-29T23:32:31.062Z,a,0.66,4.17,0,0,288,1.2,126
2025-12-29T23:32:31.705Z,a,0.44,4.45,0,0,125,0.56,168
2025-12-29T23:32:31.706Z,a,0.44,4.45,0,0,125,0.56,168
2025-12-29T23:32:32.350Z,a,1.3,4.22,0,0,119,0.5,132
2025-12-29T23:32:32.351Z,a,1.3,4.22,0,0,119,0.5,132
2025-12-29T23:32:32.988Z,a,1.3,4.59,0,0,88,0.4,191
2025-12-29T23:32:32.989Z,a,1.3,4.59,0,0,88,0.4,191
2025-12-29T23:32:33.637Z,a,0.95,4.39,0,0,126,0.55,160
2025-12-29T23:32:33.637Z,a,0.95,4.39,0,0,126,0.55,160
2025-12-29T23:32:34.276Z,a,0.98,4.78,0,0,96,0.46,220
2025-12-29T23:32:34.276Z,a,0.98,4.78,0,0,96,0.46,220
2025-12-29T23:32:34.919Z,a,0.73,4.51,0,0,89,0.4,179
2025-12-29T23:32:34.919Z,a,0.73,4.51,0,0,89,0.4,179
2025-12-29T23:32:35.567Z,a,0.81,4.05,0,0,284,1.15,107
2025-12-29T23:32:35.567Z,a,0.81,4.05,0,0,284,1.15,107
2025-12-29T23:32:36.211Z,a,0.24,4.78,0,0,147,0.7,220
2025-12-29T23:32:36.212Z,a,0.24,4.78,0,0,147,0.7,220
2025-12-29T23:32:36.855Z,a,0.68,4.53,0,0,110,0.5,182
2025-12-29T23:32:36.856Z,a,0.68,4.53,0,0,110,0.5,182
2025-12-29T23:32:37.539Z,a,0.12,4.37,0,0,111,0.49,157
2025-12-29T23:32:37.540Z,a,0.12,4.37,0,0,111,0.49,157
2025-12-29T23:32:38.139Z,a,0.2,4.24,0,0,97,0.41,135
2025-12-29T23:32:38.139Z,a,0.2,4.24,0,0,97,0.41,135
2025-12-29T23:32:38.783Z,a,1.34,4.21,0,0,90,0.38,132
2025-12-29T23:32:38.785Z,a,1.34,4.21,0,0,90,0.38,132
2025-12-29T23:32:39.430Z,a,1.3,4,0,0,299,1.2,100
2025-12-29T23:32:39.431Z,a,1.3,4,0,0,299,1.2,100
2025-12-29T23:32:40.074Z,a,1.22,4.46,0,0,106,0.47,171
2025-12-29T23:32:40.075Z,a,1.22,4.46,0,0,106,0.47,171
2025-12-29T23:32:40.718Z,a,0.93,4.13,0,0,285,1.18,120
2025-12-29T23:32:40.719Z,a,0.93,4.13,0,0,285,1.18,120
2025-12-29T23:32:41.363Z,a,1.03,4.29,0,0,101,0.43,144
2025-12-29T23:32:41.363Z,a,1.03,4.29,0,0,101,0.43,144
2025-12-29T23:32:42.007Z,a,0.88,4.42,0,0,117,0.52,165
2025-12-29T23:32:42.008Z,a,0.88,4.42,0,0,117,0.52,165
2025-12-29T23:32:42.651Z,a,0.12,4.19,0,0,275,1.15,129
2025-12-29T23:32:42.652Z,a,0.12,4.19,0,0,275,1.15,129
2025-12-29T23:32:43.295Z,a,0.27,4.15,0,0,292,1.21,123
2025-12-29T23:32:43.296Z,a,0.27,4.15,0,0,292,1.21,123
2025-12-29T23:32:43.940Z,a,0.44,4.99,0,0,112,0.56,251
2025-12-29T23:32:43.940Z,a,0.44,4.99,0,0,112,0.56,251
2025-12-29T23:32:44.584Z,a,0.1,4.83,0,0,131,0.63,228
2025-12-29T23:32:44.585Z,a,0.1,4.83,0,0,131,0.63,228
2025-12-29T23:32:45.228Z,a,0.86,4.1,0,0,273,1.12,115
2025-12-29T23:32:45.229Z,a,0.86,4.1,0,0,273,1.12,115
2025-12-29T23:32:45.873Z,a,1.22,4.14,0,0,262,1.08,121
2025-12-29T23:32:45.873Z,a,1.22,4.14,0,0,262,1.08,121
2025-12-29T23:32:46.516Z,a,1.05,4.33,0,0,114,0.49,151
2025-12-29T23:32:46.517Z,a,1.05,4.33,0,0,114,0.49,151
2025-12-29T23:32:47.156Z,a,0.86,4.5,0,0,89,0.4,177
2025-12-29T23:32:47.156Z,a,0.86,4.5,0,0,89,0.4,177
2025-12-29T23:32:47.799Z,a,0.78,4.34,0,0,93,0.4,152
2025-12-29T23:32:47.799Z,a,0.78,4.34,0,0,93,0.4,152
2025-12-29T23:32:48.448Z,a,0.12,4.64,0,0,129,0.6,199
2025-12-29T23:32:48.449Z,a,0.12,4.64,0,0,129,0.6,199
2025-12-29T23:32:49.092Z,a,0.71,4.84,0,0,130,0.63,230
2025-12-29T23:32:49.092Z,a,0.71,4.84,0,0,130,0.63,230
2025-12-29T23:32:49.742Z,a,0.66,4.01,0,0,254,1.02,101
2025-12-29T23:32:49.742Z,a,0.66,4.01,0,0,254,1.02,101
2025-12-29T23:32:50.380Z,a,0.39,4.06,0,0,297,1.21,109
2025-12-29T23:32:50.381Z,a,0.39,4.06,0,0,297,1.21,109
2025-12-29T23:32:51.024Z,a,1.34,4.17,0,0,276,1.15,126
2025-12-29T23:32:51.025Z,a,1.34,4.17,0,0,276,1.15,126
2025-12-29T23:32:51.668Z,a,1.27,4.71,0,0,112,0.53,210
2025-12-29T23:32:51.668Z,a,1.27,4.71,0,0,112,0.53,210
2025-12-29T23:32:52.312Z,a,0.83,4.43,0,0,140,0.62,165
2025-12-29T23:32:52.313Z,a,0.83,4.43,0,0,140,0.62,165
2025-12-29T23:32:52.957Z,a,0.93,4.04,0,0,260,1.05,106
2025-12-29T23:32:52.957Z,a,0.93,4.04,0,0,260,1.05,106
2025-12-29T23:32:53.601Z,a,0.17,4.9,0,0,100,0.49,239
2025-12-29T23:32:53.602Z,a,0.17,4.9,0,0,100,0.49,239
2025-12-29T23:32:54.245Z,a,0.66,4.82,0,0,133,0.64,227
2025-12-29T23:32:54.246Z,a,0.66,4.82,0,0,133,0.64,227
2025-12-29T23:32:54.889Z,a,0.66,4.53,0,0,100,0.45,182
2025-12-29T23:32:54.890Z,a,0.66,4.53,0,0,100,0.45,182
2025-12-29T23:32:55.534Z,a,0.12,4.27,0,0,144,0.61,141
2025-12-29T23:32:55.535Z,a,0.12,4.27,0,0,144,0.61,141
2025-12-29T23:32:56.178Z,a,0.39,4.1,0,0,269,1.1,115
2025-12-29T23:32:56.178Z,a,0.39,4.1,0,0,269,1.1,115
2025-12-29T23:32:56.822Z,a,1.34,4.38,0,0,100,0.44,158
2025-12-29T23:32:56.823Z,a,1.34,4.38,0,0,100,0.44,158
2025-12-29T23:32:57.466Z,a,1.2,4.8,0,0,147,0.71,224
2025-12-29T23:32:57.467Z,a,1.2,4.8,0,0,147,0.71,224
2025-12-29T23:32:58.110Z,a,0.76,4.12,0,0,257,1.06,118
2025-12-29T23:32:58.111Z,a,0.76,4.12,0,0,257,1.06,118
2025-12-29T23:32:58.755Z,a,1,4.28,0,0,121,0.52,143
2025-12-29T23:32:58.756Z,a,1,4.28,0,0,121,0.52,143
2025-12-29T23:32:59.394Z,a,0.9,4.91,0,0,91,0.45,241
2025-12-29T23:32:59.394Z,a,0.9,4.91,0,0,91,0.45,241
2025-12-29T23:33:00.037Z,a,0.66,4.27,0,0,88,0.38,141
2025-12-29T23:33:00.038Z,a,0.66,4.27,0,0,88,0.38,141
2025-12-29T23:33:00.680Z,a,0.15,4.68,0,0,84,0.39,203
2025-12-29T23:33:00.681Z,a,0.15,4.68,0,0,84,0.39,203
2025-12-29T23:33:01.328Z,a,0.68,4.06,0,0,292,1.19,109
2025-12-29T23:33:01.329Z,a,0.68,4.06,0,0,292,1.19,109
2025-12-29T23:33:01.967Z,a,0.51,4.75,0,0,85,0.4,216
2025-12-29T23:33:01.968Z,a,0.51,4.75,0,0,85,0.4,216
2025-12-29T23:33:02.616Z,a,0,4.13,0,0,290,1.2,120
2025-12-29T23:33:02.616Z,a,0,4.13,0,0,290,1.2,120
2025-12-29T23:33:03.260Z,a,1.34,4.8,0,0,126,0.6,224
2025-12-29T23:33:03.261Z,a,1.34,4.8,0,0,126,0.6,224
2025-12-29T23:33:03.904Z,a,0.81,4.69,0,0,123,0.58,206
2025-12-29T23:33:03.905Z,a,0.81,4.69,0,0,123,0.58,206
2025-12-29T23:33:04.548Z,a,0.83,4.18,0,0,284,1.19,126
2025-12-29T23:33:04.549Z,a,0.83,4.18,0,0,284,1.19,126
2025-12-29T23:33:05.187Z,a,0.98,4.47,0,0,98,0.44,171
2025-12-29T23:33:05.188Z,a,0.98,4.47,0,0,98,0.44,171
2025-12-29T23:33:05.831Z,a,0.81,4.77,0,0,93,0.44,219
2025-12-29T23:33:05.831Z,a,0.81,4.77,0,0,93,0.44,219
2025-12-29T23:33:06.474Z,a,0.68,4.98,0,0,97,0.48,251
2025-12-29T23:33:06.474Z,a,0.68,4.98,0,0,97,0.48,251
2025-12-29T23:33:07.117Z,a,0.66,4.62,0,0,88,0.41,196
2025-12-29T23:33:07.117Z,a,0.66,4.62,0,0,88,0.41,196
2025-12-29T23:33:07.766Z,a,0.68,4.01,0,0,259,1.04,101
2025-12-29T23:33:07.765Z,a,0.68,4.01,0,0,259,1.04,101
2025-12-29T23:33:08.409Z,a,0.54,4.78,0,0,110,0.53,220
2025-12-29T23:33:08.410Z,a,0.54,4.78,0,0,110,0.53,220
2025-12-29T23:33:09.053Z,a,0,4.12,0,0,258,1.06,118
2025-12-29T23:33:09.054Z,a,0,4.12,0,0,258,1.06,118
2025-12-29T23:33:09.698Z,a,1.34,4.07,0,0,276,1.12,110
2025-12-29T23:33:09.698Z,a,1.34,4.07,0,0,276,1.12,110
2025-12-29T23:33:10.342Z,a,1.27,4.55,0,0,103,0.47,185
2025-12-29T23:33:10.343Z,a,1.27,4.55,0,0,103,0.47,185
2025-12-29T23:33:10.986Z,a,0.93,4.64,0,0,138,0.64,199
2025-12-29T23:33:10.987Z,a,0.93,4.64,0,0,138,0.64,199
2025-12-29T23:33:11.630Z,a,0.78,4.51,0,0,111,0.5,179
2025-12-29T23:33:11.631Z,a,0.78,4.51,0,0,111,0.5,179
2025-12-29T23:33:12.275Z,a,0.78,4.95,0,0,109,0.54,245
2025-12-29T23:33:12.274Z,a,0.78,4.95,0,0,109,0.54,245
2025-12-29T23:33:12.919Z,a,0.66,4.98,0,0,130,0.65,251
2025-12-29T23:33:12.919Z,a,0.66,4.98,0,0,130,0.65,251
2025-12-29T23:33:13.563Z,a,0.66,4.77,0,0,105,0.5,219
2025-12-29T23:33:13.564Z,a,0.66,4.77,0,0,105,0.5,219
2025-12-29T23:33:14.208Z,a,0.66,4.27,0,0,141,0.6,141
2025-12-29T23:33:14.208Z,a,0.66,4.27,0,0,141,0.6,141
2025-12-29T23:33:14.852Z,a,0.15,4.5,0,0,147,0.66,177
2025-12-29T23:33:14.852Z,a,0.15,4.5,0,0,147,0.66,177
2025-12-29T23:33:15.497Z,a,1.25,4.04,0,0,299,1.21,106
2025-12-29T23:33:15.497Z,a,1.25,4.04,0,0,299,1.21,106
2025-12-29T23:33:16.140Z,a,1.3,4.28,0,0,149,0.64,143
2025-12-29T23:33:16.141Z,a,1.3,4.28,0,0,149,0.64,143
2025-12-29T23:33:16.779Z,a,1.1,4.82,0,0,85,0.41,227
2025-12-29T23:33:16.780Z,a,1.1,4.82,0,0,85,0.41,227
2025-12-29T23:33:17.427Z,a,0.73,4.81,0,0,125,0.6,225
2025-12-29T23:33:17.428Z,a,0.73,4.81,0,0,125,0.6,225
2025-12-29T23:33:18.072Z,a,0.71,4.83,0,0,100,0.48,228
2025-12-29T23:33:18.072Z,a,0.71,4.83,0,0,100,0.48,228
2025-12-29T23:33:18.716Z,a,0.68,4.21,0,0,110,0.46,132
2025-12-29T23:33:18.717Z,a,0.68,4.21,0,0,110,0.46,132
2025-12-29T23:33:19.360Z,a,0.17,4.98,0,0,148,0.74,251
2025-12-29T23:33:19.361Z,a,0.17,4.98,0,0,148,0.74,251
2025-12-29T23:33:20.004Z,a,0.66,4.77,0,0,106,0.51,219
2025-12-29T23:33:20.005Z,a,0.66,4.77,0,0,106,0.51,219
2025-12-29T23:33:20.648Z,a,0.12,4.54,0,0,143,0.65,183
2025-12-29T23:33:20.649Z,a,0.12,4.54,0,0,143,0.65,183
2025-12-29T23:33:21.293Z,a,1.25,4.49,0,0,110,0.49,174
2025-12-29T23:33:21.293Z,a,1.25,4.49,0,0,110,0.49,174
2025-12-29T23:33:21.937Z,a,1.15,4.62,0,0,139,0.64,196
2025-12-29T23:33:21.938Z,a,1.15,4.62,0,0,139,0.64,196
2025-12-29T23:33:22.581Z,a,0.9,4,0,0,260,1.04,100
2025-12-29T23:33:22.582Z,a,0.9,4,0,0,260,1.04,100
2025-12-29T23:33:23.225Z,a,1.2,4.46,0,0,145,0.65,171
2025-12-29T23:33:23.226Z,a,1.2,4.46,0,0,145,0.65,171
2025-12-29T23:33:23.870Z,a,0.83,4.11,0,0,287,1.18,117
2025-12-29T23:33:23.870Z,a,0.83,4.11,0,0,287,1.18,117
2025-12-29T23:33:24.514Z,a,0.15,4.39,0,0,120,0.53,160
2025-12-29T23:33:24.515Z,a,0.15,4.39,0,0,120,0.53,160
2025-12-29T23:33:25.158Z,a,0.12,4.53,0,0,125,0.57,182
2025-12-29T23:33:25.158Z,a,0.12,4.53,0,0,125,0.57,182
2025-12-29T23:33:25.802Z,a,0.12,4.05,0,0,274,1.11,107
2025-12-29T23:33:25.803Z,a,0.12,4.05,0,0,274,1.11,107
2025-12-29T23:33:26.446Z,a,0.51,4.81,0,0,126,0.61,225
2025-12-29T23:33:26.447Z,a,0.51,4.81,0,0,126,0.61,225
2025-12-29T23:33:27.099Z,a,0.98,4.1,0,0,294,1.21,115
2025-12-29T23:33:27.100Z,a,0.98,4.1,0,0,294,1.21,115
2025-12-29T23:33:27.735Z,a,1.32,4.27,0,0,147,0.63,141
2025-12-29T23:33:27.736Z,a,1.32,4.27,0,0,147,0.63,141
2025-12-29T23:33:28.379Z,a,1.2,4.64,0,0,133,0.62,199
2025-12-29T23:33:28.380Z,a,1.2,4.64,0,0,133,0.62,199
2025-12-29T23:33:29.024Z,a,0.83,4.29,0,0,107,0.46,144
2025-12-29T23:33:29.024Z,a,0.83,4.29,0,0,107,0.46,144
2025-12-29T23:33:29.667Z,a,0.93,4.81,0,0,118,0.57,225
2025-12-29T23:33:29.668Z,a,0.93,4.81,0,0,118,0.57,225
2025-12-29T23:33:30.312Z,a,0.71,4,0,0,288,1.15,100
2025-12-29T23:33:30.312Z,a,0.71,4,0,0,288,1.15,100
2025-12-29T23:33:30.956Z,a,0.34,4.09,0,0,297,1.21,113
2025-12-29T23:33:30.956Z,a,0.34,4.09,0,0,297,1.21,113
2025-12-29T23:33:31.600Z,a,0.39,4.76,0,0,109,0.52,217
2025-12-29T23:33:31.601Z,a,0.39,4.76,0,0,109,0.52,217
2025-12-29T23:33:32.244Z,a,0.12,4.72,0,0,122,0.58,210
2025-12-29T23:33:32.245Z,a,0.12,4.72,0,0,122,0.58,210
2025-12-29T23:33:32.889Z,a,1.1,4.97,0,0,131,0.65,248
2025-12-29T23:33:32.889Z,a,1.1,4.97,0,0,131,0.65,248
2025-12-29T23:33:33.533Z,a,0.71,4.84,0,0,129,0.62,230
2025-12-29T23:33:33.534Z,a,0.71,4.84,0,0,129,0.62,230
2025-12-29T23:33:34.177Z,a,0.76,4.79,0,0,121,0.58,222
2025-12-29T23:33:34.177Z,a,0.76,4.79,0,0,121,0.58,222
2025-12-29T23:33:34.821Z,a,0.76,4.6,0,0,109,0.5,193
2025-12-29T23:33:34.821Z,a,0.76,4.6,0,0,109,0.5,193
2025-12-29T23:33:35.465Z,a,0.81,4.41,0,0,123,0.54,163
2025-12-29T23:33:35.466Z,a,0.81,4.41,0,0,123,0.54,163
2025-12-29T23:33:36.104Z,a,0.81,4.89,0,0,86,0.42,237
2025-12-29T23:33:36.105Z,a,0.81,4.89,0,0,86,0.42,237
2025-12-29T23:33:36.748Z,a,0.66,4.55,0,0,94,0.43,185
2025-12-29T23:33:36.748Z,a,0.66,4.55,0,0,94,0.43,185
2025-12-29T23:33:37.391Z,a,0.71,4.22,0,0,96,0.41,132
2025-12-29T23:33:37.391Z,a,0.71,4.22,0,0,96,0.41,132
2025-12-29T23:33:38.034Z,a,0.27,4.7,0,0,80,0.38,206
2025-12-29T23:33:38.035Z,a,0.27,4.7,0,0,80,0.38,206
2025-12-29T23:33:38.682Z,a,0.12,4.38,0,0,121,0.53,158
2025-12-29T23:33:38.683Z,a,0.12,4.38,0,0,121,0.53,158
2025-12-29T23:33:39.326Z,a,0.07,4.11,0,0,293,1.2,117
2025-12-29T23:33:39.327Z,a,0.07,4.11,0,0,293,1.2,117
2025-12-29T23:33:39.971Z,a,1.32,4.71,0,0,126,0.59,210
2025-12-29T23:33:39.971Z,a,1.32,4.71,0,0,126,0.59,210
2025-12-29T23:33:40.615Z,a,0.86,4.18,0,0,258,1.08,126
2025-12-29T23:33:40.615Z,a,0.86,4.18,0,0,258,1.08,126
2025-12-29T23:33:41.259Z,a,1.08,4.13,0,0,283,1.17,120
